eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.1818928967404452,80.67226890756302,0.8315677932356113,0.8232241717585898,1.5845890410958905,"(1, 0, 3, 1)","(70, 76, 82, 88)",0.3111466071951376
1.1693593690817257,80.67226890756302,0.7869277411466027,0.7742756249294862,1.7253424657534246,"(1, 0, 3, 1)","(58, 68, 78, 86)",0.23348883744978233
1.162447342303738,78.99159663865547,0.822521511688584,0.8085228634156967,1.6023972602739727,"(1, 0, 3, 1)","(64, 74, 84, 92)",0.26966812935015066
1.1834591046061815,81.5126050420168,0.8165541902889778,0.8027860670192465,1.6595890410958904,"(1, 0, 3, 2)","(64, 72, 80, 88)",0.2781415293094756
1.1673780370570064,79.83193277310924,0.8574428386671826,0.8462633649082518,1.5195205479452054,"(1, 0, 3, 2)","(70, 78, 86, 94)",0.32217789598316326
1.1928246683626609,82.35294117647058,0.802429149076825,0.7845592579340661,1.7017123287671232,"(1, 0, 3, 2)","(64, 70, 76, 82)",0.27479162109271343
1.1902497073447127,81.5126050420168,0.8422788517774694,0.8299248887430039,1.5873287671232876,"(1, 0, 3, 2)","(70, 76, 82, 88)",0.3239236999688403
1.1835676944480074,80.67226890756302,0.7982757522980337,0.7849947036411611,1.7428082191780823,"(1, 0, 3, 2)","(58, 68, 78, 86)",0.24712663337398869
1.1656685088674068,80.67226890756302,0.8336548388735403,0.8211599108161607,1.6202054794520548,"(1, 0, 3, 2)","(64, 74, 84, 92)",0.2671187442809651
1.1937235128611565,81.5126050420168,0.8242142724255231,0.8091780358664539,1.6863013698630136,"(1, 0, 3, 3)","(64, 72, 80, 88)",0.2822717852068748
1.1716867524695314,80.67226890756302,0.8637116494059498,0.8462633649082518,1.5520547945205478,"(1, 0, 3, 3)","(70, 78, 86, 94)",0.31099585434927524
1.1973520836859008,84.03361344537815,0.8145100749276605,0.7942701739185117,1.740068493150685,"(1, 0, 3, 3)","(64, 70, 76, 82)",0.26666732270376237
